stazione;yy;mese;giorno*;Pioggiamm;Temp. min°C;Temp. med°C;Temp. max°C;Umidità min%;Umidità med%;Umidità max%;Vento medkm/h;Vento maxkm/h;Dir. V. max°N;Radiaz.KJ/m2;Press. medhPa
Borgo Grotta Gigante;2016;1;1;0;-2.7;0.9;6.8;47;72;99;-;-;-;4674;992.1
Borgo Grotta Gigante;2016;1;2;22.8;-2.8;2.0;4.9;89;97;99;10;48;80;1926;984.6
Borgo Grotta Gigante;2016;1;3;6.8;-3.3;-1.4;0.9;72;82;99;22;82;70;3641;975.6
Borgo Grotta Gigante;2016;1;4;9.8;-3.4;0.0;2.7;79;94;99;9;30;90;1770;966.5
Borgo Grotta Gigante;2016;1;5;15.8;-0.1;2.9;4.8;98;98;100;6;16;58;1785;967.5
Borgo Grotta Gigante;2016;1;6;0;-1.1;2.5;4.4;87;96;99;9;29;82;2047;967.1
Borgo Grotta Gigante;2016;1;7;0;-2.0;3.4;9.7;68;93;100;8;24;225;7216;970.5
Borgo Grotta Gigante;2016;1;8;3;1.3;6.0;8.8;90;98;100;5;13;81;2190;975.6
Borgo Grotta Gigante;2016;1;9;28.2;7.4;8.8;11.5;98;98;99;-;-;-;1327;974
Borgo Grotta Gigante;2016;1;10;19.6;7.3;8.5;10.6;98;98;99;6;30;162;2133;971.5
Borgo Grotta Gigante;2016;1;11;7.6;10.0;12.1;14.8;70;89;98;20;77;195;1375;965.5
Borgo Grotta Gigante;2016;1;12;0;0.5;6.8;11.6;56;83;99;13;43;207;7551;968.9
Borgo Grotta Gigante;2016;1;13;0;0.5;3.5;8.7;86;96;99;7;16;140;5069;978.7
Borgo Grotta Gigante;2016;1;14;22.2;-0.4;4.0;8.5;69;94;99;8;44;176;4025;980.8
Borgo Grotta Gigante;2016;1;15;3.8;-0.7;3.3;7.0;66;91;99;9;41;74;3918;975.3
Borgo Grotta Gigante;2016;1;16;0;-0.6;2.0;7.1;37;68;92;13;47;56;8485;979.8
Borgo Grotta Gigante;2016;1;17;0;-2.5;0.5;4.9;31;53;75;9;31;77;6451;981.5
Borgo Grotta Gigante;2016;1;18;0;-5.1;-1.2;3.9;33;54;75;9;32;90;-;985.4
Borgo Grotta Gigante;2016;1;19;0;-6.3;-2.3;4.4;37;66;90;9;23;92;9399;983.6
Borgo Grotta Gigante;2016;1;20;0;-6.3;-1.5;5.6;43;76;93;9;18;303;10146;984.1
Borgo Grotta Gigante;2016;1;21;0;-5.4;0.9;8.4;31;68;99;10;32;75;9121;989.5
Borgo Grotta Gigante;2016;1;22;0;-2.6;0.8;5.6;44;61;76;11;35;85;7010;997.5
Borgo Grotta Gigante;2016;1;23;0;-3.4;0.6;7.2;65;81;99;-;-;-;4928;998.4
Borgo Grotta Gigante;2016;1;24;0;-4.7;0.5;8.4;59;87;99;9;17;93;8305;1000.2
Borgo Grotta Gigante;2016;1;25;0;-3.3;1.4;8.6;62;87;100;8;15;83;8426;997.4
Borgo Grotta Gigante;2016;1;26;0;-1.9;2.7;10.1;60;87;99;8;15;90;8617;995.6
Borgo Grotta Gigante;2016;1;27;0;-1.8;4.9;10.2;78;94;100;6;18;189;5280;995.4
Borgo Grotta Gigante;2016;1;28;0;7.1;8.4;10.2;95;98;99;-;-;-;2665;994.8
Borgo Grotta Gigante;2016;1;29;0;5.2;8.4;11.6;81;95;99;4;14;163;6875;996.9
Borgo Grotta Gigante;2016;1;30;3.6;6.7;7.9;9.0;98;98;100;5;21;204;1590;992.4
Borgo Grotta Gigante;2016;1;31;0;8.4;9.5;10.6;90;96;99;8;26;199;1886;982.9
Borgo Grotta Gigante;2016;2;1;0.2;7.7;8.4;10.3;97;98;99;4;17;155;2972;989.4
Borgo Grotta Gigante;2016;2;2;2.6;5.8;7.7;8.7;98;98;99;4;10;275;1798;991.7
Borgo Grotta Gigante;2016;2;3;26.2;3.5;7.8;9.9;92;98;99;8;68;45;1807;982.6
Borgo Grotta Gigante;2016;2;4;0.4;-1.7;3.9;10.6;28;76;99;8;27;40;11713;988.2
Borgo Grotta Gigante;2016;2;5;0;-2.1;3.4;11.9;39;81;99;9;23;253;12267;992.9
Borgo Grotta Gigante;2016;2;6;0;-1.2;5.5;12.5;58;89;99;8;22;192;10509;994.5
Borgo Grotta Gigante;2016;2;7;9.6;5.8;8.4;9.7;88;95;99;13;44;150;2134;985.1
Borgo Grotta Gigante;2016;2;8;37.6;8.2;9.4;10.4;98;98;99;12;47;150;1319;982.1
Borgo Grotta Gigante;2016;2;9;14.6;7.9;9.9;12.3;73;91;99;13;58;155;3922;976.8
Borgo Grotta Gigante;2016;2;10;13.2;0.0;5.9;9.9;68;91;100;12;61;147;3975;963
Borgo Grotta Gigante;2016;2;11;0;-0.7;3.7;11.8;48;82;99;8;23;99;12156;974.5
