stazione;yy;mese;giorno*;Pioggiamm;Temp. min°C;Temp. med°C;Temp. max°C;Umidità min%;Umidità med%;Umidità max%;Vento medkm/h;Vento maxkm/h;Dir. V. max°N;Radiaz.KJ/m2;Press. medhPa
Talmassons;2009;1;1;12.6;-2.2;1.5;6.2;80;97;99;8;22;34;2414;1021.5
Talmassons;2009;1;2;0;-2.4;0.9;6;72;87;99;10;27;51;5829;1018.7
Talmassons;2009;1;3;0;-5.1;-0.1;3.5;47;66;91;15;48;75;7157;1020.0
Talmassons;2009;1;4;0;-7;-1.4;5.2;40;69;90;6;19;50;7410;1015.2
Talmassons;2009;1;5;0;-5;0.1;8.4;25;64;86;6;18;50;6632;1011.7
Talmassons;2009;1;6;0;-0.4;1.3;3.8;45;52;63;16;37;59;3834;1014.4
Talmassons;2009;1;7;0;-0.2;2.6;6.2;53;67;83;10;21;35;2603;1014.4
Talmassons;2009;1;8;0.1;-2.6;1.7;4.4;38;58;91;21;46;79;4514;1022.6
Talmassons;2009;1;9;0;-4.6;0.2;6.5;23;50;84;10;27;62;7311;1027.0
Talmassons;2009;1;10;0;-4.3;2.9;10.7;17;41;81;14;28;38;7433;1024.9
Talmassons;2009;1;11;0;0.5;5.6;13.1;11;26;42;14;26;83;7456;1028.2
Talmassons;2009;1;12;0;-2.9;3;11.1;17;48;74;8;18;52;7710;1027.6
Talmassons;2009;1;13;0;-3.2;3.9;11.5;33;60;89;8;21;34;6909;1019.0
Talmassons;2009;1;14;8.7;3.9;5;6.3;56;85;98;16;32;37;714;1008.1
Talmassons;2009;1;15;0;1.2;5.2;8.1;71;82;98;9;22;41;2572;1016.9
Talmassons;2009;1;16;0;-0.5;3.7;10.4;55;81;99;6;14;72;7586;1022.0
Talmassons;2009;1;17;0;-0.6;3.7;8.6;66;83;99;6;17;22;6279;1022.6
Talmassons;2009;1;18;0.6;2.5;4.1;5.8;94;98;99;4;10;1;1139;1015.5
Talmassons;2009;1;19;3.6;3.1;5.2;6.5;97;98;99;5;17;6;1383;1008.8
Talmassons;2009;1;20;32.8;6.3;10.5;12.4;93;97;99;17;47;155;444;999.6
Talmassons;2009;1;21;10.2;7.4;9.3;10.7;94;98;99;9;26;94;1064;1000.2
Talmassons;2009;1;22;0.1;2.6;7.1;10;78;93;99;5;13;54;2347;1003.2
Talmassons;2009;1;23;4.7;0.2;4.1;7.8;74;94;99;6;19;45;4998;992.6
Talmassons;2009;1;24;0;0.4;5;8;77;92;99;8;33;10;5278;988.3
Talmassons;2009;1;25;0;2;6.7;10.6;49;70;90;10;31;46;4196;995.4
Talmassons;2009;1;26;3.7;1.9;6.2;10.7;54;76;95;9;24;34;6829;1000.6
Talmassons;2009;1;27;7.4;4.8;6.7;9;77;92;99;10;27;24;1903;1001.2
Talmassons;2009;1;28;0;3.4;6.1;11.4;56;91;99;4;15;300;5712;1006.0
Talmassons;2009;1;29;0;2.4;6.7;10.8;63;86;99;4;14;58;7398;1011.1
Talmassons;2009;1;30;0;2.2;6.1;11.7;54;75;92;8;25;79;9109;1015.7
Talmassons;2009;1;31;0;2.1;3.8;6.4;52;67;82;8;22;98;3311;1013.2
Talmassons;2009;2;1;6.6;0.7;1.9;2.8;67;86;99;15;36;43;1682;1009.0
Talmassons;2009;2;2;35.2;2.4;4.1;5.6;82;94;99;20;37;27;827;1007.3
Talmassons;2009;2;3;22.4;4.2;7.2;9.8;82;90;99;17;41;12;3654;1000.4
Talmassons;2009;2;4;0;5.9;8;10.6;77;92;99;6;19;154;4409;998.9
Talmassons;2009;2;5;0;6.2;9.4;13.5;72;95;99;5;14;196;6510;1004.0
Talmassons;2009;2;6;14.9;8.6;10.9;13.7;88;97;99;9;31;144;2486;998.5
Talmassons;2009;2;7;19.4;8.4;10;12.1;96;98;99;9;42;193;2035;989.8
Talmassons;2009;2;8;10.7;5.6;7.8;9.4;89;97;99;6;26;6;3283;992.9
Talmassons;2009;2;9;0;2.9;6.5;11.2;52;86;99;7;21;210;9194;1007.4
Talmassons;2009;2;10;2.3;3.6;6;8.8;92;98;99;7;19;19;2134;1003.0
